Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	160	{ACETOLACTSYN-RXN, GARTRANSFORMYL2-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 0, -483.479}	{0.025817, 9.7374, 516.521}	{4.8938, 0, -483.479}	{4.8938, 9.6187, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	161	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, FORMATETHFLIG-RXN}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, 0}	{0.025817, 0.37484, 9.7374}	{4.8938, 9.569, 0}	{4.8938, 11.9092, 9.6187}	{4.8938, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	162	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, GART-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, -9.6885}	{-3.6993e-12, 0.37484, 0.048916}	{4.8912, 9.569, -9.6138}	{4.8912, 11.9092, 0.004939}	{4.8912, 9.9124, 0}	4.8912	4.8912	4.8912	0.0086
3	163	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-10828, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	164	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, GART-RXN}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, -9.6885}	{0.025817, 0.37484, 0.048916}	{4.8938, 9.569, -9.6138}	{4.8938, 11.9092, 0.004939}	{4.8938, 9.9124, 0}	4.8912	4.8912	4.8912	0.0086
3	165	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, acetaldehyde_oxidoreductase, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 6.0176, -483.479}	{-3.6993e-12, 6.0176, 516.521}	{4.8912, -0.32316, -483.479}	{4.8912, 0.00012364, 516.521}	{4.8912, 1.0232e-12, 0}	4.8912	4.8912	4.8912	0.0086
3	166	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 6.0176, -483.479}	{-3.6993e-12, 6.0176, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.00012364, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	167	{ACETOLACTSYN-RXN, hyt_nadp, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, -483.479, 0.33104}	{0.025817, 516.521, 999.8388}	{4.8938, -483.479, 0}	{4.8938, 516.521, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	168	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0.27855}	{0.025817, 9.3226, 999.7864}	{4.8938, 0, -0.11636}	{4.8938, 0.55817, 999.9787}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	169	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, MALATE-DEH-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.4232, -483.479}	{-3.6993e-12, 0.084595, 516.521}	{4.8912, -999.9952, -483.479}	{4.8912, 1.0532, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	170	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, GLUTDEHYD-RXN}	{upregulation, knockout, knockout}	{0, 0, 0.23424}	{-3.6993e-12, 0, 1000}	{4.8912, 0, 0}	{4.8912, 0.39186, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	171	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0.23424, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, 0, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	172	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 0, 0.33104}	{-3.6993e-12, 9.7374, 999.8388}	{4.8912, 0, 0}	{4.8912, 9.6187, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	173	{ACETOLACTSYN-RXN, RXN-14117, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 0.27855, -483.479}	{0.025817, 999.7864, 516.521}	{4.8938, -0.11636, -483.479}	{4.8938, 999.9787, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	174	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-15513, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.8384, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, -999.9839, 0}	{4.8912, 1000, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	175	{ACETOLACTSYN-RXN, RXN-10721, RXN-14160}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 0}	{4.8938, 0, 0}	{4.8938, 0, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	176	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 9.3226}	{-3.6993e-12, 999.7864, 9.3226}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	177	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ethanol_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, -6.0176, -483.479}	{-3.6993e-12, -6.0176, 516.521}	{4.8912, -0.00012414, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	178	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-15124, hyt_nadp}	{upregulation, knockout, knockout}	{0, -1000, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -1000, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	179	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_AMMONIA, hyt_nadp}	{upregulation, upregulation, knockout}	{0, -0.32425, -483.479}	{-3.6993e-12, -0.32424, 516.521}	{4.8912, 0.21037, -483.479}	{4.8912, 0.21064, 516.521}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	180	{ACETOLACTSYN-RXN, ethanol_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -6.0176, -483.479}	{0.025817, -6.0176, 516.521}	{4.8938, -0.00012414, -483.479}	{4.8938, 0, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	181	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 9.3226, 0.33104}	{-3.6993e-12, 9.3226, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.55817, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	182	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7737, RXN-15513}	{upregulation, knockout, knockout}	{0, -0.0098428, -999.8384}	{-3.6993e-12, -0.0098428, 1000}	{4.8912, -0.0010361, -999.9839}	{4.8912, 0.2781, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	183	{ACETOLACTSYN-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.39186, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	184	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, -9.6885}	{-3.6993e-12, 9.3226, 0.048916}	{4.8912, 0, -9.6138}	{4.8912, 0.55817, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	185	{ACETOLACTSYN-RXN, RXN-14117, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.27855, 0}	{0.025817, 999.7864, 9.7374}	{4.8938, -0.11636, 0}	{4.8938, 999.9787, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	186	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.39186, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	187	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, -9.6885}	{-3.6993e-12, 9.3226, 0.048916}	{4.8912, 0, -9.6138}	{4.8912, 0.55817, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	188	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.39186, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	189	{ACETOLACTSYN-RXN, RXN-14117, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.27855, 0}	{0.025817, 999.7864, 9.7374}	{4.8938, -0.11636, 0}	{4.8938, 999.9787, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	190	{ACETOLACTSYN-RXN, GARTRANSFORMYL2-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, 0, 0.33104}	{0.025817, 9.7374, 999.8388}	{4.8938, 0, 0}	{4.8938, 9.6187, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	191	{ACETOLACTSYN-RXN, FORMATETHFLIG-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, 0, 0.33104}	{0.025817, 9.7374, 999.8388}	{4.8938, 0, 0}	{4.8938, 9.6187, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	192	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-11291, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	193	{ACETOLACTSYN-RXN, RXN-7592, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 0}	{0.025817, 0, 9.7374}	{4.8938, 0, 0}	{4.8938, 0, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	194	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-11291, RXN-14091}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	195	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, phosphate_tx, 6.3.4.16-RXN}	{upregulation, knockout, knockout}	{0, -999.4899, 0}	{-3.6993e-12, 1000, 0.043579}	{4.8912, -999.9491, 0}	{4.8912, 1000, 0.099343}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	196	{ACETOLACTATE-DECARBOXYLASE-RXN, DTDPGLUCOSEPP-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	197	{ACETOLACTATE-DECARBOXYLASE-RXN, GART-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, -9.6885, 0.33104}	{-3.6993e-12, 0.048916, 999.8388}	{4.8912, -9.6138, 0}	{4.8912, 0.004939, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	198	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GART-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, -9.6885, 6.0176}	{-3.6993e-12, 0.048916, 6.0176}	{4.8912, -9.6138, 0}	{4.8912, 0.004939, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	199	{ACETOLACTSYN-RXN, pi_tx, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, -999.4899, -9.6885}	{0.025817, 1000, 0.048916}	{4.8938, -999.9491, -9.6138}	{4.8938, 1000, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	200	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, pi_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.4899, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -999.9491, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	201	{ACETOLACTATE-DECARBOXYLASE-RXN, GART-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, -9.6885, 6.0176}	{-3.6993e-12, 0.048916, 6.0176}	{4.8912, -9.6138, 0}	{4.8912, 0.004939, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	202	{ACETOLACTSYN-RXN, GART-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, -9.6885, 6.0176}	{0.025817, 0.048916, 6.0176}	{4.8938, -9.6138, 0}	{4.8938, 0.004939, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	203	{ACETOLACTSYN-RXN, pi_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -999.4899, -483.479}	{0.025817, 1000, 516.521}	{4.8938, -999.9491, -483.479}	{4.8938, 1000, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	204	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14753, RXN-9157}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	205	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, RXN-4822}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, -8.0623e-12}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.27909}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	206	{ACETOLACTSYN-RXN, hyt_nadp, RXN-15513}	{upregulation, knockout, knockout}	{0.025817, -483.479, -999.8384}	{0.025817, 516.521, 1000}	{4.8938, -483.479, -999.9839}	{4.8938, 516.521, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	207	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00012364, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	208	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 6.0176, -483.479}	{-3.6993e-12, 6.0176, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.00012364, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	209	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0.33104}	{0.025817, 9.3226, 999.8388}	{4.8938, 0, 0}	{4.8938, 0.55817, 999.9839}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	210	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7737, RXN-14117}	{upregulation, knockout, knockout}	{0, -0.0098428, 0.27855}	{-3.6993e-12, -0.0098428, 999.7864}	{4.8912, -0.0010361, -0.11636}	{4.8912, 0.2781, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	211	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PSERTRANSAM-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, 0, 0}	{4.8912, 2.0894, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	212	{ACETOLACTATE-DECARBOXYLASE-RXN, FORMATETHFLIG-RXN, 6.3.4.16-RXN}	{upregulation, knockout, knockout}	{0, 0, 0}	{-3.6993e-12, 9.7374, 0.043579}	{4.8912, 0, 0}	{4.8912, 9.6187, 0.099343}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	213	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN0-1382, GLUTDEHYD-RXN}	{upregulation, knockout, knockout}	{0, 0, 0.23424}	{-3.6993e-12, 0, 1000}	{4.8912, 0, 0}	{4.8912, 0, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	214	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 0.23424, -483.479}	{0.025817, 1000, 516.521}	{4.8938, 0, -483.479}	{4.8938, 1000, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	215	{ACETOLACTATE-DECARBOXYLASE-RXN, ethanol_tx, RXN-14074}	{upregulation, knockout, knockout}	{0, -6.0176, 0.33104}	{-3.6993e-12, -6.0176, 999.8388}	{4.8912, -0.00012414, 0}	{4.8912, 0, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	216	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 3PGAREARR-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.8384, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -999.9839, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	217	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 0.23424, 0.33104}	{-3.6993e-12, 1000, 999.8388}	{4.8912, 0, 0}	{4.8912, 1000, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	218	{ACETOLACTSYN-RXN, phosphate_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -999.4899, -483.479}	{0.025817, 1000, 516.521}	{4.8938, -999.9491, -483.479}	{4.8938, 1000, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	219	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUVATE-CARBOXYLASE-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0, 0, 0.27855}	{-3.6993e-12, 0, 999.7864}	{4.8912, 0, -0.11636}	{4.8912, 0.28497, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	220	{ACETOLACTSYN-RXN, GLUTDEHYD-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0.025817, 0.23424, 6.0176}	{0.025817, 1000, 6.0176}	{4.8938, 0, 0}	{4.8938, 1000, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	221	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14113}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 0}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	222	{ACETOLACTSYN-RXN, GLUTAMATE-SYNTHASE-NADH-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 0, -483.479}	{0.025817, 0, 516.521}	{4.8938, 0, -483.479}	{4.8938, 0.39186, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	223	{ACETOLACTATE-DECARBOXYLASE-RXN, 3PGAREARR-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.8384, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -999.9839, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	224	{ACETOLACTSYN-RXN, 3PGAREARR-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, -999.8384, -483.479}	{0.025817, 1000, 516.521}	{4.8938, -999.9839, -483.479}	{4.8938, 1000, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	225	{ACETOLACTATE-DECARBOXYLASE-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.27909, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	226	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETALD-DEHYDROG-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.32316, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	227	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, phosphate_tx}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -999.4899}	{0.025817, 9.3226, 1000}	{4.8938, 0, -999.9491}	{4.8938, 0.55817, 1000}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	228	{ACETOLACTATE-DECARBOXYLASE-RXN, phosphate_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.4899, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -999.9491, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	229	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-14117, ethanol_tx}	{upregulation, knockout, knockout}	{0, 0.27855, -6.0176}	{-3.6993e-12, 999.7864, -6.0176}	{4.8912, -0.11636, -0.00012414}	{4.8912, 999.9787, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	230	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 3PGAREARR-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.8384, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, -999.9839, 0}	{4.8912, 1000, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	231	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, phosphate_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.4899, -483.479}	{-3.6993e-12, 1000, 516.521}	{4.8912, -999.9491, -483.479}	{4.8912, 1000, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	232	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, 1.7.2.3-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 0}	{4.8938, 0, 0}	{4.8938, 0.55817, 0}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	233	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, AMP-DEPHOSPHORYLATION-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, 0, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.2239, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	234	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.27909, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	235	{ACETOLACTATE-DECARBOXYLASE-RXN, 2.3.1.89-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 0, 9.3226}	{-3.6993e-12, 0, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.27909, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	236	{ACETOLACTSYN-RXN, N-ACETYLDIAMINOPIMELATE-DEACETYLASE-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0.025817, 0, 9.3226}	{0.025817, 0, 9.3226}	{4.8938, 0, 0}	{4.8938, 0.27909, 0.55817}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	237	{ACETOLACTSYN-RXN, adp_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 1.231e-12, -483.479}	{0.025817, 0, 516.521}	{4.8938, -4.9458e-05, -483.479}	{4.8938, 0, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	238	{ACETOLACTATE-DECARBOXYLASE-RXN, adp_tx, ethanol_tx}	{upregulation, knockout, knockout}	{0, 1.231e-12, -6.0176}	{-3.6993e-12, 0, -6.0176}	{4.8912, -4.9458e-05, -0.00012414}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	239	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, adp_tx, ethanol_tx}	{upregulation, knockout, knockout}	{0, 1.231e-12, -6.0176}	{-3.6993e-12, 0, -6.0176}	{4.8912, -4.9458e-05, -0.00012414}	{4.8912, 0, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	240	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, adp_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, 1.231e-12, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, -4.9458e-05, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	241	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, adp_tx}	{upregulation, knockout, knockout}	{0, 6.0176, 1.231e-12}	{-3.6993e-12, 6.0176, 0}	{4.8912, 0, -4.9458e-05}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
