Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
2	212	{butanediol_tx, METHGLYSYN-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, -6.0716e-12}	{-4.8912, 0}	{-4.8912, 9.2726e-05}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	213	{butanediol_tx, EX_MET}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	214	{ACETOLACTATE-DECARBOXYLASE-RXN, AGMATINE-DEIMINASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	215	{ACETOLACTATE-DECARBOXYLASE-RXN, 5-FORMYL-THF-CYCLO-LIGASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	216	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, DIMETHUROPORDEHYDROG-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	217	{ACETOLACTATE-DECARBOXYLASE-RXN, 1.1.1.39-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 999.5078}	{4.8912, 0}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	218	{ALCOHOL-DEHYDROG-RXN, METHYLENETHFDEHYDROG-NADP-RXN}	{knockout, knockout}	{6.0176, 9.6361}	{6.0176, 9.6361}	{0, 7.2683}	{0.00012363, 9.6086}	{0, 0}	3.4882	4.2076	4.2076	0.0133
2	219	{ACETOLACTATE-DECARBOXYLASE-RXN, succinate_dehydrogenase}	{upregulation, knockout}	{0, 2.0464e-11}	{-2.5336e-12, 0}	{4.8912, -9.2018e-05}	{4.8912, 0}	{4.8912, -2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	220	{ACETOLACTSYN-RXN, EX_THF-GLU-N}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	221	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-15122}	{upregulation, knockout}	{0, -999.995}	{-2.5336e-12, 0.0050336}	{4.8912, -999.9995}	{4.8912, 0.00054572}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	222	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, IMIDAZOLONEPROPIONASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.026679}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	223	{ACETOLACTSYN-RXN, INORGPYROPHOSPHAT-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 499.7449}	{4.8938, 0}	{4.8938, 499.9745}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	224	{ACETOLACTSYN-RXN, HISTIDINE-AMMONIA-LYASE-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.026679}	{4.8938, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	225	{butanediol_tx, FAD_bm_tx}	{downregulation, knockout}	{7.8217e-12, 2.175e-13}	{0, 0}	{-4.8912, -1.3705e-05}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	226	{ACETOLACTATE-DECARBOXYLASE-RXN, RR-BUTANEDIOL-DEHYDROGENASE-RXN}	{upregulation, upregulation}	{0, 0}	{-2.5336e-12, -2.5336e-12}	{4.8912, 4.8912}	{4.8912, 4.8912}	{4.8912, 4.8912}	4.8912	4.8912	4.8912	0.0086
2	227	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_D-Xylose}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	228	{ACETOLACTSYN-RXN, RXN0-5199}	{upregulation, knockout}	{0.025817, 0}	{0.025817, -8.9597e-12}	{4.8938, 0}	{4.8938, 0.14249}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	229	{butanediol_tx, PSERTRANSAM-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 2.0895}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	230	{ACETOLACTSYN-RXN, RXN-12195}	{upregulation, knockout}	{0.025817, 3.5473e-05}	{0.025817, 3.5473e-05}	{4.8938, 0}	{4.8938, 5.055e-05}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	231	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN}	{upregulation, knockout}	{0, 0.23424}	{-2.5336e-12, 1000}	{4.8912, 0}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	232	{ACETOLACTSYN-RXN, CYTDEAM-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	233	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-9893}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	234	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14986}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	235	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-9190}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	236	{ACETOLACTATE-DECARBOXYLASE-RXN, PTAALT-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	237	{ACETOLACTATE-DECARBOXYLASE-RXN, PGLYCDEHYDROG-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 5.9491e-12}	{4.8912, 0}	{4.8912, 2.0895}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	238	{ACETOLACTATE-DECARBOXYLASE-RXN, IMP-DEHYDROG-RXN}	{upregulation, knockout}	{0, -5.3962e-13}	{-2.5336e-12, 1000}	{4.8912, -0.14247}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	239	{ACETOLACTATE-DECARBOXYLASE-RXN, 4.3.1.17-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.25074}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	240	{ACETOLACTATE-DECARBOXYLASE-RXN, HOMOSERDEHYDROG-RXN-(NAD)}	{upregulation, knockout}	{0, -0.024085}	{-2.5336e-12, -0.024085}	{4.8912, -0.15533}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	241	{butanediol_tx, URIDINEKIN-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	242	{ACETOLACTSYN-RXN, 4.3.1.17-RXN}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.25074}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	243	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.1.1.39-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 999.5078}	{4.8912, 0}	{4.8912, 1000}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	244	{butanediol_tx, 4.3.1.17-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0.25074}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	245	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_CPD-12231}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	246	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 4.3.1.17-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0.25074}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	247	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PGLYCDEHYDROG-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 5.9491e-12}	{4.8912, 0}	{4.8912, 2.0895}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	248	{ACETOLACTSYN-RXN, 3PGAREARR-RXN}	{upregulation, knockout}	{0.025817, -999.8384}	{0.025817, 1000}	{4.8938, -999.9839}	{4.8938, 1000}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	249	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN-7657}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	250	{ACETOLACTATE-DECARBOXYLASE-RXN, RXN0-5199}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, -8.9597e-12}	{4.8912, 0}	{4.8912, 0.14249}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	251	{butanediol_tx, IMIDAZOLONEPROPIONASE-RXN}	{downregulation, knockout}	{7.8217e-12, 0}	{0, 0}	{-4.8912, 0}	{-4.8912, 0.026679}	{-4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	252	{ACETOLACTSYN-RXN, EX_ACET}	{upregulation, knockout}	{0.025817, 3.0048}	{0.025817, 3.0048}	{4.8938, 0}	{4.8938, 0.00018545}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	253	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout}	{0.025817, 6.0176}	{0.025817, 6.0176}	{4.8938, 0}	{4.8938, 0.00012363}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
2	254	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, 1.5.5.1-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 2.2737e-13}	4.8912	4.8912	4.8912	0.0086
2	255	{ACETOLACTATE-DECARBOXYLASE-RXN, BUTYRYL-COA-DEHYDROGENASE-RXN}	{upregulation, knockout}	{0, 0}	{-2.5336e-12, 0}	{4.8912, 0}	{4.8912, 0}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	256	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, AMPSYN-RXN}	{upregulation, knockout}	{0, 0.035678}	{-2.5336e-12, 0.035678}	{4.8912, 0}	{4.8912, 0.22743}	{4.8912, 0}	4.8912	4.8912	4.8912	0.0086
2	257	{ACETOLACTSYN-RXN, RXN-13614}	{upregulation, knockout}	{0.025817, 0}	{0.025817, 0}	{4.8938, 0}	{4.8938, 0.14249}	{4.8938, 0}	4.8912	4.8912	4.8912	0.0086
